id,origen,fuente,no_enviar_email,no_llamar,compra,visitas_total,tiempo_en_site_total,paginas_vistas_visita,ult_actividad,ambito,ocupacion,conociste_google,conociste_revista,conociste_periodico,conociste_youtube,conociste_facebook,conociste_referencias,score_actividad,score_perfil,descarga_lm
637336,Landing Page Submission,Google,No,No,1,5.0,1123,2.5,Email Opened,Healthcare Management,Student,No,No,No,No,No,No,14.0,15.0,No
599724,Landing Page Submission,Direct Traffic,No,No,1,5.0,813,2.5,SMS Sent,Human Resource Management,,No,No,No,No,No,No,,,Yes
599600,Landing Page Submission,Google,No,No,0,6.0,1292,6.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
589422,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
580577,Landing Page Submission,Direct Traffic,No,No,0,1.0,686,1.0,Converted to Lead,Finance Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
596284,Landing Page Submission,Direct Traffic,No,No,0,4.0,217,4.0,Email Opened,Retail Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
598607,Landing Page Submission,Organic Search,No,No,0,2.0,172,2.0,Converted to Lead,Supply Chain Management,Unemployed,No,No,No,No,No,No,,,Yes
635736,Landing Page Submission,Direct Traffic,No,No,0,10.0,1395,5.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
597161,Landing Page Submission,Google,No,No,0,2.0,543,2.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
589447,Landing Page Submission,Direct Traffic,No,No,0,1.0,100,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
599542,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
654189,Lead Import,Facebook,No,No,1,0.0,0,0.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,14.0,16.0,No
594936,Landing Page Submission,Google,No,No,1,3.0,620,1.5,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
584906,API,Google,No,No,1,2.0,1565,2.0,Unreachable,Finance Management,Unemployed,No,No,No,No,No,No,14.0,15.0,No
629012,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,1234,3.0,Page Visited on Website,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
617712,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
595799,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
580732,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,479,1.0,Email Bounced,Hospitality Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
583508,Landing Page Submission,Direct Traffic,No,No,0,3.0,304,1.5,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,20.0,Yes
639460,Landing Page Submission,Google,No,No,0,6.0,422,6.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,No
629483,Lead Add Form,Reference,No,No,0,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
607867,Landing Page Submission,Direct Traffic,No,No,0,3.0,1577,3.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,Yes
614268,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,154,3.0,Page Visited on Website,Travel and Tourism,,No,No,No,No,No,No,,,No
600153,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
639137,Landing Page Submission,Google,No,No,0,4.0,10,4.0,SMS Sent,Human Resource Management,,No,No,No,No,No,No,14.0,17.0,No
590729,API,Google,No,No,0,4.0,15,4.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,10.0,15.0,No
653943,Lead Add Form,Reference,No,No,1,,1743,,,Select,Unemployed,No,No,No,No,No,No,14.0,17.0,No
640890,API,Organic Search,No,No,0,2.0,471,2.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,16.0,14.0,No
652707,Landing Page Submission,Google,No,No,1,5.0,285,5.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
624325,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
650921,Landing Page Submission,Referral Sites,No,No,1,4.0,453,2.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
636831,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
590474,Landing Page Submission,Google,No,No,0,7.0,170,2.33,Page Visited on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,15.0,18.0,No
613597,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,,,No
659918,API,Organic Search,No,No,1,7.0,1468,3.5,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
633939,API,Google,No,No,0,5.0,372,1.0,Email Opened,,,No,No,No,No,No,No,14.0,15.0,No
633140,API,Google,No,No,1,2.0,1241,1.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
634190,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
651501,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
593872,Landing Page Submission,Organic Search,No,No,1,11.0,1914,3.67,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
589807,Landing Page Submission,Direct Traffic,No,No,1,5.0,1155,1.67,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,14.0,14.0,Yes
585785,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,16.0,15.0,No
586156,API,Organic Search,Yes,No,1,4.0,1315,4.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,15.0,13.0,No
646545,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,17.0,15.0,No
640266,API,Google,No,No,0,1.0,54,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
619766,Landing Page Submission,Direct Traffic,No,No,0,2.0,516,2.0,Converted to Lead,Finance Management,Working Professional,No,No,No,No,No,No,,,Yes
632439,API,Google,No,No,1,3.0,1516,3.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
592510,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
646841,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
602333,Landing Page Submission,Organic Search,No,No,0,2.0,361,2.0,Converted to Lead,Human Resource Management,,No,No,No,No,No,No,,,Yes
628453,Landing Page Submission,Direct Traffic,No,No,1,3.0,482,3.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,Yes
656031,API,Organic Search,No,No,0,2.0,236,2.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
613339,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
628282,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
603210,Landing Page Submission,Direct Traffic,No,No,0,2.0,1305,2.0,Email Opened,Healthcare Management,,No,No,No,No,No,No,,,Yes
586139,Landing Page Submission,Direct Traffic,No,No,0,3.0,159,3.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
588641,Landing Page Submission,Direct Traffic,No,No,1,3.0,984,3.0,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,16.0,Yes
646738,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
606702,API,Google,No,No,1,3.0,1324,1.0,Email Opened,Healthcare Management,Working Professional,No,No,No,No,No,No,,,No
581587,Landing Page Submission,Direct Traffic,No,No,0,7.0,499,2.33,Page Visited on Website,Hospitality Management,Student,No,No,No,No,No,No,17.0,15.0,Yes
580104,Landing Page Submission,Direct Traffic,Yes,No,0,1.0,53,1.0,Email Bounced,,,No,No,No,No,No,No,15.0,17.0,No
617703,Landing Page Submission,Direct Traffic,No,No,1,4.0,281,4.0,SMS Sent,E-COMMERCE,Working Professional,No,No,No,No,No,No,,,Yes
640995,Landing Page Submission,Google,No,No,0,5.0,216,5.0,Email Opened,Finance Management,,No,No,No,No,No,No,13.0,18.0,No
653581,Landing Page Submission,Google,No,No,1,4.0,363,4.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
591317,Landing Page Submission,Direct Traffic,No,No,0,2.0,1621,2.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,15.0,17.0,Yes
621704,API,Google,No,No,0,7.0,1514,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
614077,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
589457,Landing Page Submission,Direct Traffic,No,No,0,3.0,26,3.0,Email Opened,"Banking, Investment And Insurance",Student,No,No,No,No,No,No,16.0,18.0,Yes
592314,API,Google,Yes,No,1,2.0,1136,2.0,SMS Sent,Operations Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
607066,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
605652,Landing Page Submission,Google,No,No,1,4.0,1052,4.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
606507,Landing Page Submission,Organic Search,Yes,No,0,10.0,8,10.0,Page Visited on Website,Human Resource Management,,No,No,No,No,No,No,,,No
655665,Landing Page Submission,Google,No,No,1,9.0,1468,9.0,Page Visited on Website,E-Business,Unemployed,No,No,No,No,No,No,16.0,20.0,No
649773,API,Organic Search,No,No,1,5.0,912,2.5,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
592174,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
612038,API,Direct Traffic,No,No,0,4.0,32,2.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
580586,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,16.0,15.0,No
642439,Landing Page Submission,Direct Traffic,Yes,No,0,22.0,601,1.38,Page Visited on Website,Retail Management,Unemployed,No,No,No,No,No,No,15.0,16.0,Yes
619260,API,Google,No,No,0,2.0,66,2.0,Email Opened,,,No,No,No,No,No,No,,,No
604017,Landing Page Submission,Google,No,No,0,10.0,91,3.33,SMS Sent,Select,,No,No,No,No,No,No,,,No
637163,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,15.0,19.0,No
658546,Landing Page Submission,Organic Search,No,No,1,12.0,1411,6.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,16.0,16.0,Yes
600228,Landing Page Submission,Direct Traffic,No,No,0,8.0,69,2.67,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
621452,Landing Page Submission,Direct Traffic,No,No,1,8.0,1282,1.14,Email Link Clicked,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
658222,Landing Page Submission,Direct Traffic,No,No,1,2.0,1509,2.0,Email Opened,E-Business,Unemployed,No,No,No,No,No,No,10.0,18.0,Yes
592004,Landing Page Submission,Direct Traffic,No,No,0,2.0,1392,2.0,Page Visited on Website,Supply Chain Management,Unemployed,No,No,No,No,No,No,16.0,18.0,Yes
637929,API,Google,No,No,1,2.0,1556,1.0,Chat Conversation,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,16.0,No
622584,Landing Page Submission,Direct Traffic,No,No,0,1.0,36,1.0,Converted to Lead,International Business,Unemployed,No,No,No,No,No,No,,,Yes
629350,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
620919,Landing Page Submission,Direct Traffic,No,No,0,3.0,387,3.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,,,Yes
623297,API,Google,No,No,1,2.0,1277,2.0,Email Opened,,,No,No,No,No,No,No,,,No
579830,Landing Page Submission,Google,Yes,No,0,5.0,78,5.0,Unsubscribed,International Business,Unemployed,No,No,No,No,No,No,13.0,20.0,Yes
592384,Landing Page Submission,Organic Search,No,No,0,5.0,124,2.5,SMS Sent,Media and Advertising,,No,No,No,No,No,No,14.0,17.0,No
605275,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Human Resource Management,Working Professional,No,No,No,No,No,No,,,No
609486,Landing Page Submission,Direct Traffic,No,No,1,6.0,223,2.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,Yes
579889,Landing Page Submission,Google,No,No,1,5.0,1113,5.0,SMS Sent,Finance Management,,No,No,No,No,No,No,16.0,17.0,No
613975,Landing Page Submission,Direct Traffic,No,No,1,3.0,1105,3.0,SMS Sent,Healthcare Management,,No,No,No,No,No,No,,,Yes
619821,Landing Page Submission,Direct Traffic,No,No,0,3.0,500,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
657777,Landing Page Submission,Direct Traffic,No,No,0,1.0,1226,1.0,Converted to Lead,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,17.0,Yes
586393,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,16.0,15.0,No
588838,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,14.0,15.0,No
595253,API,Chat,No,No,0,0.0,0,0.0,Email Opened,,,No,No,No,No,No,No,16.0,15.0,No
622143,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
611118,API,Chat,No,No,0,0.0,0,0.0,Email Link Clicked,,,No,No,No,No,No,No,,,No
599932,Landing Page Submission,Google,No,No,1,5.0,967,2.5,Email Opened,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,14.0,No
599056,Landing Page Submission,Organic Search,Yes,No,0,5.0,296,5.0,SMS Sent,Media and Advertising,Unemployed,No,No,No,No,No,No,,,No
582295,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,15.0,16.0,No
584394,API,Google,No,No,0,2.0,455,1.0,Page Visited on Website,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
597163,Landing Page Submission,Facebook,No,No,0,4.0,388,4.0,SMS Sent,Select,Student,No,No,No,No,No,No,,,No
650655,API,Direct Traffic,No,No,0,7.0,1028,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
588040,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,14.0,18.0,No
592218,Landing Page Submission,Direct Traffic,No,No,0,2.0,127,2.0,Email Opened,International Business,Unemployed,No,No,No,No,No,No,16.0,16.0,No
619170,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,No
644477,Landing Page Submission,Direct Traffic,No,No,0,3.0,30,1.5,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
584182,Landing Page Submission,Direct Traffic,No,No,0,2.0,1381,2.0,Email Opened,Retail Management,Working Professional,No,No,No,No,No,No,15.0,16.0,Yes
640435,Landing Page Submission,Google,No,No,0,4.0,137,4.0,Email Opened,Supply Chain Management,,No,No,No,No,No,No,13.0,18.0,No
635028,Lead Import,,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
600047,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,,,No
580133,Landing Page Submission,Direct Traffic,No,No,1,5.0,1097,5.0,SMS Sent,Marketing Management,,No,No,No,No,No,No,14.0,17.0,Yes
643278,Lead Import,Facebook,No,No,0,0.0,0,0.0,Email Opened,E-COMMERCE,Unemployed,No,No,No,No,No,No,13.0,12.0,No
580405,Landing Page Submission,Google,No,No,1,4.0,852,4.0,Email Opened,Operations Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
586245,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
619799,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
593857,API,Organic Search,No,No,0,1.0,233,1.0,Converted to Lead,Select,Unemployed,No,No,No,No,No,No,,,No
614080,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Working Professional,No,No,No,No,No,No,,,No
643001,API,Google,Yes,No,0,2.0,531,1.0,Unsubscribed,,,No,No,No,No,No,No,14.0,15.0,No
597540,Landing Page Submission,Organic Search,Yes,No,0,6.0,137,6.0,Page Visited on Website,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
592337,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,15.0,15.0,No
634051,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,Marketing Management,Working Professional,No,No,No,No,No,No,,,No
591313,Landing Page Submission,Google,No,No,1,5.0,1862,5.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,No
636736,Landing Page Submission,Google,No,No,0,4.0,1646,4.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,14.0,17.0,No
631355,Landing Page Submission,Organic Search,No,No,0,11.0,529,5.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
641867,Landing Page Submission,Direct Traffic,No,No,0,1.0,210,1.0,Converted to Lead,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
645725,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
607845,API,Organic Search,No,No,0,5.0,22,5.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
592405,Landing Page Submission,Direct Traffic,No,No,1,3.0,1513,3.0,SMS Sent,Finance Management,,No,No,No,No,No,No,15.0,18.0,Yes
649003,Landing Page Submission,Google,No,No,1,2.0,1089,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,19.0,No
580863,Landing Page Submission,Direct Traffic,No,No,1,7.0,1104,3.5,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,15.0,20.0,Yes
649130,API,Organic Search,No,No,0,7.0,14,3.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
583576,API,Google,Yes,No,0,7.0,219,7.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,17.0,14.0,No
595769,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,Select,Unemployed,No,No,No,No,No,No,13.0,15.0,No
618310,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,No
592990,Landing Page Submission,Direct Traffic,Yes,No,0,3.0,372,3.0,SMS Sent,Retail Management,Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
607234,Landing Page Submission,Direct Traffic,No,No,0,4.0,276,4.0,Email Opened,IT Projects Management,Unemployed,Yes,No,No,No,No,No,,,No
580955,Landing Page Submission,Direct Traffic,No,No,0,3.0,10,1.5,Email Opened,Supply Chain Management,,No,No,No,No,No,No,16.0,18.0,Yes
652580,Landing Page Submission,Google,No,No,1,3.0,1160,3.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,15.0,18.0,No
643169,Landing Page Submission,Direct Traffic,No,No,0,7.0,268,7.0,Email Opened,Healthcare Management,Unemployed,No,No,No,No,No,No,14.0,15.0,Yes
619490,Landing Page Submission,Google,No,No,1,4.0,395,4.0,SMS Sent,International Business,,No,No,No,No,No,No,,,Yes
602720,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
597252,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
634254,Lead Add Form,Reference,No,No,1,0.0,0,0.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,,,No
594771,Landing Page Submission,Direct Traffic,No,No,0,3.0,341,3.0,Email Opened,Media and Advertising,Unemployed,No,No,No,No,No,No,13.0,17.0,No
658714,API,Referral Sites,No,No,0,2.0,1944,2.0,Email Opened,,,No,No,No,No,No,No,14.0,13.0,No
595913,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
658405,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
632785,Landing Page Submission,Google,No,No,0,4.0,428,4.0,Email Opened,"Banking, Investment And Insurance",,No,No,No,No,No,No,,,No
660680,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
590543,Landing Page Submission,Direct Traffic,No,No,0,2.0,180,2.0,Email Opened,Marketing Management,,No,No,No,No,No,No,16.0,17.0,Yes
611746,API,Chat,No,No,0,1.0,119,1.0,Chat Conversation,,,No,No,No,No,No,No,,,No
602470,API,Organic Search,No,No,0,7.0,226,7.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,,,No
580558,API,Direct Traffic,No,No,0,8.0,1050,8.0,SMS Sent,"Banking, Investment And Insurance",,No,No,No,No,No,No,14.0,16.0,Yes
604797,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
589914,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
645241,API,Organic Search,No,No,0,5.0,45,5.0,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
618248,Lead Add Form,Reference,No,Yes,1,0.0,0,0.0,Chat Conversation,Healthcare Management,Unemployed,No,No,No,No,No,No,16.0,17.0,No
593203,Landing Page Submission,Direct Traffic,No,No,1,5.0,282,1.67,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,14.0,18.0,No
658677,API,Google,No,No,0,7.0,615,7.0,Form Submitted on Website,"Banking, Investment And Insurance",,No,No,No,No,No,No,13.0,15.0,No
607154,API,Chat,No,No,1,0.0,0,0.0,SMS Sent,Operations Management,Working Professional,No,No,No,No,No,No,,,No
613732,Landing Page Submission,Direct Traffic,No,No,0,3.0,1353,3.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,10.0,16.0,Yes
594464,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,,,No,No,No,No,No,No,14.0,15.0,No
605248,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,,,No
649135,API,Direct Traffic,No,No,0,9.0,100,4.5,Email Opened,Select,Unemployed,No,No,No,No,No,No,14.0,14.0,No
640614,Landing Page Submission,Direct Traffic,No,No,0,2.0,262,2.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,17.0,Yes
637414,Landing Page Submission,Organic Search,No,No,0,4.0,337,4.0,Email Opened,Human Resource Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
647352,Landing Page Submission,Organic Search,No,No,0,5.0,190,5.0,Form Submitted on Website,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,13.0,18.0,Yes
645155,API,Direct Traffic,No,No,0,3.0,533,1.5,Email Opened,,,No,No,No,No,No,No,15.0,15.0,No
608088,Landing Page Submission,Direct Traffic,No,No,0,3.0,34,3.0,Email Opened,Marketing Management,Student,No,No,No,No,No,No,,,Yes
649152,Landing Page Submission,Direct Traffic,No,No,1,1.0,315,1.0,Converted to Lead,IT Projects Management,Unemployed,No,No,No,No,No,No,15.0,15.0,Yes
627108,Landing Page Submission,Google,No,No,0,6.0,217,3.0,Email Opened,Marketing Management,,No,No,No,No,No,No,,,No
619228,Lead Add Form,Reference,No,No,1,0.0,0,0.0,SMS Sent,"Banking, Investment And Insurance",Unemployed,No,No,No,No,No,No,,,No
590578,API,Chat,No,No,0,0.0,0,0.0,Chat Conversation,,,No,No,No,No,No,No,17.0,15.0,No
656875,API,Google,No,No,0,3.0,445,3.0,Email Link Clicked,Select,Unemployed,No,No,No,No,No,No,12.0,15.0,No
584936,Landing Page Submission,Direct Traffic,Yes,No,0,2.0,267,2.0,Email Bounced,Human Resource Management,Unemployed,No,No,No,No,No,No,15.0,18.0,Yes
659937,Landing Page Submission,Referral Sites,No,No,0,11.0,685,5.5,Email Opened,Services Excellence,Unemployed,No,No,No,No,No,No,11.0,13.0,Yes
642490,Landing Page Submission,Direct Traffic,No,No,0,9.0,1442,4.5,SMS Sent,Supply Chain Management,Unemployed,No,No,No,No,No,No,14.0,18.0,Yes
618838,Landing Page Submission,Direct Traffic,No,No,1,3.0,105,3.0,SMS Sent,IT Projects Management,Working Professional,No,No,No,No,No,No,,,Yes
656589,Landing Page Submission,Google,No,No,0,4.0,157,4.0,Email Opened,Operations Management,,No,No,No,No,No,No,14.0,17.0,No
598068,API,Chat,No,No,0,0.0,0,0.0,Email Opened,Select,Student,No,No,No,No,No,No,,,No
598316,Landing Page Submission,Organic Search,No,No,1,4.0,1,4.0,SMS Sent,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
611884,API,Google,No,No,0,4.0,84,4.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,No
656563,Lead Add Form,Reference,No,No,1,,972,,,Healthcare Management,Working Professional,No,No,No,No,No,No,14.0,17.0,No
646958,API,Chat,No,No,0,0.0,0,0.0,SMS Sent,Select,Unemployed,No,No,No,No,No,No,14.0,15.0,No
631967,Landing Page Submission,Google,No,No,1,12.0,766,6.0,Email Opened,Travel and Tourism,Unemployed,No,No,No,No,No,No,15.0,18.0,No
602442,Landing Page Submission,Organic Search,No,No,1,3.0,1466,3.0,SMS Sent,Business Administration,Unemployed,No,No,No,No,No,No,,,Yes
631393,Landing Page Submission,Direct Traffic,No,No,0,2.0,212,2.0,Email Opened,Supply Chain Management,Unemployed,No,No,No,No,No,No,13.0,17.0,Yes
647814,Landing Page Submission,Direct Traffic,No,No,0,10.0,124,5.0,Email Link Clicked,Human Resource Management,Unemployed,No,No,No,No,No,No,13.0,16.0,Yes
606151,Landing Page Submission,Direct Traffic,No,No,0,1.0,442,1.0,Converted to Lead,E-COMMERCE,Unemployed,No,No,No,No,No,No,,,Yes
648638,API,Chat,No,No,1,0.0,0,0.0,Email Opened,Marketing Management,Unemployed,No,No,No,No,No,No,16.0,17.0,No
613611,Landing Page Submission,Direct Traffic,No,No,0,4.0,231,4.0,Form Submitted on Website,Operations Management,,No,No,No,No,No,No,,,Yes
585977,Landing Page Submission,Direct Traffic,No,No,0,3.0,2087,3.0,SMS Sent,Operations Management,,No,No,No,No,No,No,14.0,18.0,Yes
647040,Landing Page Submission,Organic Search,No,No,1,3.0,149,3.0,SMS Sent,Rural and Agribusiness,Unemployed,No,No,No,No,No,No,14.0,14.0,No
607046,Landing Page Submission,Direct Traffic,No,No,0,3.0,172,3.0,Email Opened,Finance Management,Unemployed,No,No,No,No,No,No,,,Yes
616261,Landing Page Submission,Google,No,No,1,4.0,1701,4.0,SMS Sent,Marketing Management,Unemployed,No,No,No,No,No,No,,,No
